timestamp,client_id,msg_type,seq_num,snapshot_id,server_timestamp,payload_size,direction
2025-11-02T03:08:16.801597,jana,2,0,170,1762045696784,136,
2025-11-02T03:08:16.981397,jana,2,0,171,1762045696851,136,
2025-11-02T03:08:16.981397,jana,2,0,172,1762045696918,136,
2025-11-02T03:08:16.986295,jana,2,0,173,1762045696984,136,
